tribunal,grau,numero,classe,orgao,ano_ajuizamento,duracao_dias,qtd_movimentos,desfecho
TRF5,G1,08129072120234058300,Mandado de Segurança Cível,7ª Vara Federal,2023.0,66.0,10,sem sentença identificada
TRF5,G1,08015334220224058300,Mandado de Segurança Cível,5ª Vara Federal,2022.0,222.0,27,sem sentença identificada
TRF5,G1,08024117020224058201,Mandado de Segurança Cível,4ª Vara Federal,2022.0,108.0,17,sem sentença identificada
TRF5,G1,08081852120214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,789.0,37,sem sentença identificada
TRF5,G1,08006611120234058100,Mandado de Segurança Cível,5ª Vara Federal,2023.0,266.0,41,sem sentença identificada
TRF5,G1,08052775420224058200,Procedimento Comum Cível,3ª Vara Federal,2022.0,79.0,13,sem sentença identificada
TRF5,G1,08115857720204058200,Cumprimento de sentença,2ª Vara Federal,2020.0,708.0,19,sem sentença identificada
TRF5,G1,08136972820204058100,Mandado de Segurança Cível,3ª Vara Federal,2020.0,142.0,23,sem sentença identificada
TRF5,G1,08005363420234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,152.0,19,sem sentença identificada
TRF5,G1,08010030920204058300,Mandado de Segurança Cível,21ª Vara Federal,2020.0,895.0,53,sem sentença identificada
TRF5,G1,08246246920194058300,Mandado de Segurança Cível,12ª Vara Federal,2019.0,196.0,27,sem sentença identificada
TRF5,G1,08019746620214058103,Mandado de Segurança Cível,18ª Vara Federal,2021.0,125.0,12,sem sentença identificada
TRF5,G1,08046496520224058200,Mandado de Segurança Cível,2ª Vara Federal,2022.0,159.0,27,sem sentença identificada
TRF5,G1,08038391820214058300,Mandado de Segurança Cível,6ª Vara Federal,2021.0,126.0,24,sem sentença identificada
TRF5,G1,08110086520214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,294.0,22,sem sentença identificada
TRF5,G1,08034039720234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,181.0,34,sem sentença identificada
TRF5,G1,08046288920224058200,Outros procedimentos de jurisdição voluntária,2ª Vara Federal,2022.0,105.0,7,sem sentença identificada
TRF5,G1,08132282720214058300,Mandado de Segurança Cível,3ª Vara Federal,2021.0,207.0,42,sem sentença identificada
TRF5,G1,08013036920234058201,Mandado de Segurança Cível,4ª Vara Federal,2023.0,15.0,14,sem sentença identificada
TRF5,G1,08011872820214058300,Mandado de Segurança Cível,7ª Vara Federal,2021.0,520.0,37,sem sentença identificada
TRF5,G1,08208035720194058300,Cumprimento de Sentença contra a Fazenda Pública,5ª Vara Federal,2019.0,663.0,52,sem sentença identificada
TRF5,G1,00193438820034058313,Cumprimento de Sentença contra a Fazenda Pública,14ª Vara Federal,2023.0,315.0,8,sem sentença identificada
TRF5,G1,08044446520244058200,Mandado de Segurança Cível,3ª Vara Federal,2024.0,83.0,13,sem sentença identificada
TRF5,G1,08023774420214058100,Mandado de Segurança Cível,1ª Vara Federal,2021.0,97.0,27,sem sentença identificada
TRF5,G1,08013582320234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,141.0,12,sem sentença identificada
TRF5,G1,08221335020234058300,Mandado de Segurança Cível,6ª Vara Federal,2023.0,168.0,28,sem sentença identificada
TRF5,G1,08079578920204058100,Procedimento Comum Cível,4ª Vara Federal,2020.0,1039.0,40,desfavorável
TRF5,G1,08158033720234058300,Mandado de Segurança Cível,21ª Vara Federal,2023.0,122.0,19,sem sentença identificada
TRF5,G1,08097575520204058100,Produção Antecipada da Prova,7ª Vara Federal,2020.0,199.0,20,sem sentença identificada
TRF5,G1,08026567520224058300,Mandado de Segurança Cível,7ª Vara Federal,2022.0,486.0,37,sem sentença identificada
TRF5,G1,08006457620224058202,Mandado de Segurança Cível,8ª Vara Federal,2022.0,295.0,20,sem sentença identificada
TRF5,G1,08008097620244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,122.0,20,sem sentença identificada
TRF5,G1,08017400220214058001,Mandado de Segurança Cível,8ª Vara Federal,2021.0,502.0,50,favorável
TRF5,G1,08087409220224058300,Mandado de Segurança Cível,5ª Vara Federal,2022.0,295.0,26,sem sentença identificada
TRF5,G1,08120548920214058200,Mandado de Segurança Cível,1ª Vara Federal,2021.0,353.0,19,sem sentença identificada
TRF5,G1,08064131220194058000,Cumprimento de sentença,4ª Vara Federal,2019.0,189.0,29,sem sentença identificada
TRF5,G1,08093881820214058200,Mandado de Segurança Cível,1ª Vara Federal,2021.0,545.0,27,sem sentença identificada
TRF5,G1,08011297820194058305,Mandado de Segurança Cível,23ª Vara Federal,2019.0,345.0,30,sem sentença identificada
TRF5,G1,08002019220214058100,Mandado de Segurança Cível,3ª Vara Federal,2021.0,66.0,18,sem sentença identificada
TRF5,G1,08114002520234058300,Mandado de Segurança Cível,3ª Vara Federal,2023.0,44.0,27,sem sentença identificada
TRF5,G1,08097517320194058200,Mandado de Segurança Cível,2ª Vara Federal,2019.0,193.0,21,sem sentença identificada
TRF5,G1,08003410220214058109,Procedimento Comum Cível,34ª Vara Federal,2021.0,59.0,9,sem sentença identificada
TRF5,G1,08008902520244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,237.0,23,sem sentença identificada
TRF5,G1,08087586720184058102,Procedimento Comum Cível,16ª Vara Federal,2018.0,764.0,68,desfavorável
TRF5,G1,08032129520224058100,Mandado de Segurança Cível,3ª Vara Federal,2022.0,151.0,35,favorável
TRF5,G1,08023972620214058103,Mandado de Segurança Cível,18ª Vara Federal,2021.0,141.0,18,sem sentença identificada
TRF5,G1,08004388320224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,111.0,18,sem sentença identificada
TRF5,G1,00015376920054058313,Cumprimento de Sentença contra a Fazenda Pública,14ª Vara Federal,2019.0,469.0,50,sem sentença identificada
TRF5,G1,08063222120214058300,Mandado de Segurança Cível,9ª Vara Federal,2021.0,95.0,22,sem sentença identificada
TRF5,G1,08001878420214058205,Cumprimento de Sentença contra a Fazenda Pública,14ª Vara Federal,2021.0,129.0,22,sem sentença identificada
TRF5,G1,08070916720234058200,Mandado de Segurança Cível,3ª Vara Federal,2023.0,191.0,19,sem sentença identificada
TRF5,G1,08200056220204058300,Mandado de Segurança Cível,10ª Vara Federal,2020.0,82.0,10,sem sentença identificada
TRF5,G1,08019105120244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,91.0,33,sem sentença identificada
TRF5,G1,08059569720214058100,Mandado de Segurança Cível,3ª Vara Federal,2021.0,487.0,31,favorável
TRF5,G1,08005515220224058001,Mandado de Segurança Cível,8ª Vara Federal,2022.0,140.0,54,sem sentença identificada
TRF5,G1,08157517520224058300,Mandado de Segurança Cível,9ª Vara Federal,2022.0,581.0,50,sem sentença identificada
TRF5,G1,08007388420234058305,Outros procedimentos de jurisdição voluntária,23ª Vara Federal,2023.0,16.0,9,sem sentença identificada
TRF5,G1,08058834820234058200,Mandado de Segurança Cível,1ª Vara Federal,2023.0,101.0,23,sem sentença identificada
TRF5,G1,08001798820224058200,Mandado de Segurança Cível,1ª Vara Federal,2022.0,390.0,22,sem sentença identificada
TRF5,G1,00003070720054058308,Cumprimento de Sentença contra a Fazenda Pública,17ª Vara Federal,2020.0,112.0,31,sem sentença identificada
TRF5,G1,08073112720214058300,Mandado de Segurança Cível,6ª Vara Federal,2021.0,331.0,39,favorável
TRF5,G1,08027335920234058200,Mandado de Segurança Cível,1ª Vara Federal,2023.0,279.0,21,sem sentença identificada
TRF5,G1,08193543020204058300,Mandado de Segurança Cível,7ª Vara Federal,2020.0,82.0,9,sem sentença identificada
TRF5,G1,08007113120234058102,Mandado de Segurança Cível,16ª Vara Federal,2023.0,607.0,28,sem sentença identificada
TRF5,G1,08019604920214058308,Mandado de Segurança Cível,17ª Vara Federal,2021.0,132.0,30,sem sentença identificada
TRF5,G1,08034775420234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,139.0,19,sem sentença identificada
TRF5,G1,08073249820224058200,Mandado de Segurança Cível,3ª Vara Federal,2022.0,351.0,25,sem sentença identificada
TRF5,G1,08162888920224058100,Mandado de Segurança Cível,2ª Vara Federal,2022.0,204.0,20,sem sentença identificada
TRF5,G1,08114296420214058100,Mandado de Segurança Cível,2ª Vara Federal,2021.0,308.0,30,favorável
TRF5,G1,08003122120224058204,Mandado de Segurança Cível,12ª Vara Federal,2022.0,163.0,25,sem sentença identificada
TRF5,G1,08098584920214058200,Mandado de Segurança Cível,1ª Vara Federal,2021.0,538.0,23,sem sentença identificada
TRF5,G1,08048290420244058300,Mandado de Segurança Cível,12ª Vara Federal,2024.0,132.0,21,sem sentença identificada
TRF5,G1,08066831820194058200,Mandado de Segurança Cível,1ª Vara Federal,2019.0,1133.0,25,sem sentença identificada
TRF5,G1,08016455120214058201,Mandado de Segurança Cível,4ª Vara Federal,2021.0,319.0,30,sem sentença identificada
TRF5,G1,08034983020234058200,Mandado de Segurança Cível,2ª Vara Federal,2023.0,230.0,23,sem sentença identificada
TRF5,G1,08016542520214058100,Mandado de Segurança Cível,8ª Vara Federal,2021.0,233.0,30,sem sentença identificada
TRF5,G1,08019787420194058200,Mandado de Segurança Cível,1ª Vara Federal,2019.0,1224.0,25,sem sentença identificada
TRF5,G1,08081054820214058300,Mandado de Segurança Cível,21ª Vara Federal,2021.0,447.0,36,sem sentença identificada
TRF5,G1,08008518720224058300,Mandado de Segurança Cível,7ª Vara Federal,2022.0,384.0,31,sem sentença identificada
TRF5,G1,08097112320214058200,Mandado de Segurança Cível,3ª Vara Federal,2021.0,524.0,32,sem sentença identificada
TRF5,G1,08170127520224058300,Mandado de Segurança Cível,3ª Vara Federal,2022.0,341.0,51,sem sentença identificada
TRF5,G1,08053026720224058200,Mandado de Segurança Cível,1ª Vara Federal,2022.0,221.0,19,sem sentença identificada
TRF5,G1,08003805620224058305,Mandado de Segurança Cível,23ª Vara Federal,2022.0,489.0,36,sem sentença identificada
TRF5,G1,08013785520164058201,Cumprimento de Sentença contra a Fazenda Pública,4ª Vara Federal,2016.0,2136.0,113,favorável
TRF5,G1,08005289720224058101,Outros procedimentos de jurisdição voluntária,15ª Vara Federal,2022.0,110.0,12,sem sentença identificada
TRF5,G1,08125094020244058300,Mandado de Segurança Cível,3ª Vara Federal,2024.0,45.0,27,favorável
TRF5,G1,08018464620214058103,Mandado de Segurança Cível,18ª Vara Federal,2021.0,249.0,32,sem sentença identificada
TRF5,G1,08028747820234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,90.0,13,sem sentença identificada
TRF5,G1,08026428520224058302,Mandado de Segurança Cível,24ª Vara Federal,2022.0,216.0,32,favorável
TRF5,G1,08009842620224058302,Mandado de Segurança Cível,31ª Vara Federal,2022.0,70.0,12,sem sentença identificada
TRF5,G1,08005047020214058306,Mandado de Segurança Cível,25ª Vara Federal,2021.0,97.0,15,sem sentença identificada
TRF5,G1,08064848820224058200,Mandado de Segurança Cível,1ª Vara Federal,2022.0,315.0,29,sem sentença identificada
TRF5,G1,08082266920224058000,Procedimento Comum Cível,2ª Vara Federal,2022.0,48.0,16,sem sentença identificada
TRF5,G1,08005510820204058200,Mandado de Segurança Cível,3ª Vara Federal,2020.0,1188.0,21,sem sentença identificada
TRF5,G1,08025988120224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,198.0,16,sem sentença identificada
TRF5,G1,08025730220214058201,Mandado de Segurança Cível,6ª Vara Federal,2021.0,11.0,10,sem sentença identificada
TRF5,G1,08111967820234058300,Mandado de Segurança Cível,7ª Vara Federal,2023.0,266.0,40,sem sentença identificada
TRF5,G1,08002059420194058102,Cumprimento de Sentença contra a Fazenda Pública,16ª Vara Federal,2019.0,604.0,47,sem sentença identificada
TRF5,G1,08187066320234058100,Outros procedimentos de jurisdição voluntária,1ª Vara Federal,2023.0,87.0,11,sem sentença identificada
TRF5,G1,08000787520234058310,Mandado de Segurança Cível,28ª Vara Federal,2023.0,260.0,19,sem sentença identificada
TRF5,G1,08229931120194058100,Procedimento Comum Cível,1ª Vara Federal,2019.0,418.0,60,sem sentença identificada
TRF5,G1,08119555620204058200,Mandado de Segurança Cível,3ª Vara Federal,2020.0,504.0,25,sem sentença identificada
TRF5,G1,08004170720224058201,Mandado de Segurança Cível,6ª Vara Federal,2022.0,32.0,18,sem sentença identificada
TRF5,G1,08175029720224058300,Mandado de Segurança Cível,12ª Vara Federal,2022.0,315.0,22,sem sentença identificada
TRF5,G1,08160586320214058300,Mandado de Segurança Cível,21ª Vara Federal,2021.0,113.0,29,sem sentença identificada
TRF5,G1,08164542920194058100,Procedimento Comum Cível,1ª Vara Federal,2019.0,159.0,19,sem sentença identificada
TRF5,G1,08002875720214058102,Mandado de Segurança Cível,16ª Vara Federal,2021.0,87.0,17,sem sentença identificada
TRF5,G1,08002639320214058307,Mandado de Segurança Cível,26ª Vara Federal,2021.0,48.0,10,sem sentença identificada
TRF5,G1,08206960820224058300,Mandado de Segurança Cível,21ª Vara Federal,2022.0,119.0,20,sem sentença identificada
TRF5,G1,08021028620214058103,Mandado de Segurança Cível,18ª Vara Federal,2021.0,111.0,12,sem sentença identificada
TRF5,G1,08116774120234058300,Mandado de Segurança Cível,2ª Vara Federal,2023.0,187.0,22,sem sentença identificada
TRF5,G1,08003771620224058204,Mandado de Segurança Cível,12ª Vara Federal,2022.0,197.0,24,sem sentença identificada
TRF5,G1,08059986520204058300,Mandado de Segurança Cível,12ª Vara Federal,2020.0,349.0,50,favorável
TRF5,G1,08030075720224058200,Mandado de Segurança Cível,2ª Vara Federal,2022.0,108.0,18,sem sentença identificada
TRF5,G1,08158737220234058100,Mandado de Segurança Cível,1ª Vara Federal,2023.0,235.0,31,favorável
TRF5,G1,08004258720224058102,Mandado de Segurança Cível,16ª Vara Federal,2022.0,421.0,26,sem sentença identificada
TRF5,G1,08019235020244058103,Mandado de Segurança Cível,18ª Vara Federal,2024.0,81.0,18,sem sentença identificada
TRF5,G1,08177531820224058300,Mandado de Segurança Cível,21ª Vara Federal,2022.0,139.0,20,desfavorável
TRF5,G1,08002846520224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,140.0,15,sem sentença identificada
TRF5,G1,08163980220244058300,Procedimento Comum Cível,9ª Vara Federal,2024.0,88.0,12,sem sentença identificada
TRF5,G1,08019457920224058200,Mandado de Segurança Cível,2ª Vara Federal,2022.0,379.0,23,sem sentença identificada
TRF5,G1,08026454020224058302,Mandado de Segurança Cível,24ª Vara Federal,2022.0,123.0,25,sem sentença identificada
TRF5,G1,08020809420224058102,Mandado de Segurança Cível,16ª Vara Federal,2022.0,94.0,8,sem sentença identificada
TRF5,G1,08103789520194058000,Cumprimento de Sentença contra a Fazenda Pública,4ª Vara Federal,2019.0,461.0,26,sem sentença identificada
TRF5,G1,08008487320244058200,Mandado de Segurança Cível,3ª Vara Federal,2024.0,154.0,21,sem sentença identificada
TRF5,G1,08184235620224058300,Procedimento Comum Cível,21ª Vara Federal,2022.0,41.0,11,sem sentença identificada
TRF5,G1,08168788220214058300,Mandado de Segurança Cível,3ª Vara Federal,2021.0,299.0,33,sem sentença identificada
TRF5,G1,08147291620214058300,Procedimento Comum Cível,3ª Vara Federal,2021.0,727.0,50,desfavorável
TRF5,G1,08009272620224058102,Mandado de Segurança Cível,16ª Vara Federal,2022.0,193.0,18,sem sentença identificada
TRF5,G1,08005503720224058302,Mandado de Segurança Cível,16ª Vara Federal,2022.0,263.0,32,sem sentença identificada
TRF5,G1,08008308320234058201,Mandado de Segurança Cível,4ª Vara Federal,2023.0,64.0,23,sem sentença identificada
TRF5,G1,08046649320204058300,Mandado de Segurança Cível,7ª Vara Federal,2020.0,479.0,56,sem sentença identificada
TRF5,G1,08023974020234058302,Procedimento Comum Cível,31ª Vara Federal,2023.0,42.0,8,sem sentença identificada
TRF5,G1,08215047620234058300,Mandado de Segurança Cível,6ª Vara Federal,2023.0,132.0,16,sem sentença identificada
TRF5,G1,08026860720224058302,Procedimento Comum Cível,31ª Vara Federal,2022.0,95.0,15,sem sentença identificada
TRF5,G1,08013669720234058103,Mandado de Segurança Cível,18ª Vara Federal,2023.0,215.0,30,sem sentença identificada
TRF5,G1,08049746520214058300,Cumprimento de Sentença contra a Fazenda Pública,5ª Vara Federal,2021.0,893.0,55,sem sentença identificada
TRF5,G1,08028464720224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,448.0,43,sem sentença identificada
TRF5,G1,08165121420194058300,Mandado de Segurança Cível,7ª Vara Federal,2019.0,761.0,68,sem sentença identificada
TRF5,G1,08003799220224058201,Mandado de Segurança Cível,6ª Vara Federal,2022.0,32.0,17,sem sentença identificada
TRF5,G1,08117733620214058200,Mandado de Segurança Cível,2ª Vara Federal,2021.0,302.0,20,sem sentença identificada
TRF5,G1,08006804220224058103,Mandado de Segurança Cível,18ª Vara Federal,2022.0,126.0,18,sem sentença identificada
TRF5,G1,08020103720234058201,Mandado de Segurança Cível,4ª Vara Federal,2023.0,56.0,22,sem sentença identificada
TRF5,G1,08087235620224058300,Mandado de Segurança Cível,5ª Vara Federal,2022.0,30.0,10,sem sentença identificada
TRF5,G1,08100772820224058200,Mandado de Segurança Cível,3ª Vara Federal,2022.0,176.0,18,sem sentença identificada
TRF5,G1,08010889320234058201,Mandado de Segurança Cível,4ª Vara Federal,2023.0,3.0,6,sem sentença identificada
TRF5,G1,08111757320214058300,Mandado de Segurança Cível,6ª Vara Federal,2021.0,256.0,34,desfavorável
TRF5,G1,08001823720224058202,Mandado de Segurança Cível,8ª Vara Federal,2022.0,202.0,25,sem sentença identificada
